Canonicalized SMILES,Standardized SMILES,Canonicalized Taste,Original Labels,Source,multi_taste
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C(=O)OC)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C)C2(C)C)C(O)C(OC2OCC(O)C(O)C2O)C1O,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C(=O)OC)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C)C2(C)C)C(O)C(OC2OCC(O)C(O)C2O)C1O,sweet,sweet-like,flavor_db,0
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C)C2(C)CO)C(O)C(OC2OCC(O)C(O)C2O)C1O,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C)C2(C)CO)C(O)C(OC2OCC(O)C(O)C2O)C1O,sweet,sweet-like,flavor_db,0
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C)C2(C)CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C)C2(C)CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,sweet,sweet-like,flavor_db,0
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)CO)C(O)C(OC2OCC(O)C(O)C2O)C1O,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)CO)C(O)C(OC2OCC(O)C(O)C2O)C1O,sweet,sweet-like,flavor_db,0
CC(=O)OC1C(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C)C2(C)C)OC(C(=O)O)C(OC2OC(CO)C(O)C2O)C1O,CC(=O)OC1C(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C)C2(C)C)OC(C(=O)O)C(OC2OC(CO)C(O)C2O)C1O,sweet,sweet-like,flavor_db,0
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OCC(O)C(O)C7O)C(O)C6OC6OCC(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OCC(O)C(O)C7O)C(O)C6OC6OCC(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,0
COc1ccc(C2Cc3cccc(O)c3C(=O)O2)cc1OC(C)C,COc1ccc(C2Cc3cccc(O)c3C(=O)O2)cc1OC(C)C,sweet,sweet-like,flavor_db,0
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4O)cc3O2)cc1OC1OC(CO)C(O)C(O)C1O,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4O)cc3O2)cc1OC1OC(CO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
COc1cc(-c2oc3cc(O)cc(OC)c3c(=O)c2OC2OC(CO)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)ccc1O,COc1cc(-c2oc3cc(O)cc(OC)c3c(=O)c2OC2OC(CO)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)ccc1O,sweet,sweet-like,flavor_db,0
C=Cc1nc2c(N)ncnc2n1C1OC(COP(=O)(O)O)C(O)C1O,C=Cc1nc2c(N)ncnc2n1C1OC(COP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0
C=Cc1nc2c(N)ncnc2n1C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,C=Cc1nc2c(N)ncnc2n1C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0
CC(=O)OC1C(C(=O)O)OC(OC2C(O)CC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5C(O)C(=O)C34C)C2(C)C(=O)O)C(O)C1O,CC(=O)OC1C(C(=O)O)OC(OC2C(O)CC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5C(O)C(=O)C34C)C2(C)C(=O)O)C(O)C1O,sweet,sweet-like,flavor_db,0
COC(=O)C1OC(OC2C(O)CC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5C(O)C(=O)C34C)C2(C)C(=O)O)C(O)C(O)C1OC(C)=O,COC(=O)C1OC(OC2C(O)CC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5C(O)C(=O)C34C)C2(C)C(=O)O)C(O)C(O)C1OC(C)=O,sweet,sweet-like,flavor_db,0
O=C(CCc1ccc(O)c(O)c1)c1c(O)cc(O)cc1OC1OC(CO)C(O)C(O)C1OC1OCC(O)C(O)C1O,O=C(CCc1ccc(O)c(O)c1)c1c(O)cc(O)cc1OC1OC(CO)C(O)C(O)C1OC1OCC(O)C(O)C1O,sweet,sweet-like,flavor_db,0
COC1OC(COC2OC(CO)C(O)C(O)C2OC)C(O)C(O)C1O,COC1OC(COC2OC(CO)C(O)C(O)C2OC)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
COC1C(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)OC(C)C(O)C1OC,COC1C(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)OC(C)C(O)C1OC,sweet,sweet-like,flavor_db,0
COc1cc(-c2coc3c(C4OC(COC5OC(CO)C(O)C(O)C5O)C(O)C(O)C4O)c(O)ccc3c2=O)ccc1O,COc1cc(-c2coc3c(C4OC(COC5OC(CO)C(O)C(O)C5O)C(O)C(O)C4O)c(O)ccc3c2=O)ccc1O,sweet,sweet-like,flavor_db,0
COc1cc(-c2coc3c(C4OC(CO)C(O)C(O)C4O)c(O)ccc3c2=O)ccc1OC1OC(CO)C(O)C(O)C1O,COc1cc(-c2coc3c(C4OC(CO)C(O)C(O)C4O)c(O)ccc3c2=O)ccc1OC1OC(CO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
COC(=O)C(OC)C1CC2(C)C(CCC3(C)C2CC=C2C4CC(C)(C)CCC4(C)CCC23C)C(C)(CO)C1OC1OC(C(=O)O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O,COC(=O)C(OC)C1CC2(C)C(CCC3(C)C2CC=C2C4CC(C)(C)CCC4(C)CCC23C)C(C)(CO)C1OC1OC(C(=O)O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
COC(=O)C1OC(OC2C(C(OC)C(=O)OC)CC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C)CCC34C)C2(C)CO)C(OC2OC(CO)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)C(O)C1O,COC(=O)C1OC(OC2C(C(OC)C(=O)OC)CC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C)CCC34C)C2(C)CO)C(OC2OC(CO)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)C(O)C1O,sweet,sweet-like,flavor_db,0
CC(CCC(=O)C(C)C1CCC2C3CC(=O)C4CC(OC5OC(CO)C(O)C(O)C5O)CCC4(C)C3CCC12C)COC1OC(CO)C(O)C(O)C1O,CC(CCC(=O)C(C)C1CCC2C3CC(=O)C4CC(OC5OC(CO)C(O)C(O)C5O)CCC4(C)C3CCC12C)COC1OC(CO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
OCC1CC(O)C(O)C(OC2OC(CO)C(O)C(O)C2O)O1,OCC1CC(O)C(O)C(OC2OC(CO)C(O)C(O)C2O)O1,sweet,sweet-like,flavor_db,0
OCC1CCC(O)C(OC2OC(CO)C(O)C(O)C2O)O1,OCC1CCC(O)C(OC2OC(CO)C(O)C(O)C2O)O1,sweet,sweet-like,flavor_db,0
C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(C)C(O)C(O)C1O)C3,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(C)C(O)C(O)C1O)C3,sweet,sweet-like,flavor_db,0
OCC(OC1OC(CO)C(O)C(O)C1O)C(O)C(CO)OC1OC(CO)C(O)C(O)C1O,OCC(OC1OC(CO)C(O)C(O)C1O)C(O)C(CO)OC1OC(CO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
CCCCOC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(OC2OC(C)C(O)C(O)C2O)C(O)C1O,CCCCOC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(OC2OC(C)C(O)C(O)C2O)C(O)C1O,sweet,sweet-like,flavor_db,0
CCCCOC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(OC2OCC(O)C(O)C2O)C(O)C1O,CCCCOC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(OC2OCC(O)C(O)C2O)C(O)C1O,sweet,sweet-like,flavor_db,0
CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(CO)CC(=O)C7(C)CCC56C)C4(C)CO)OC(C(=O)O)C(O)C3O)OCC(O)C2O)C(O)C(O)C1O,CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(CO)CC(=O)C7(C)CCC56C)C4(C)CO)OC(C(=O)O)C(O)C3O)OCC(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(CO)CC(O)C7(C)CCC56C)C4(C)CO)OC(C(=O)O)C(O)C3O)OCC(O)C2O)C(O)C(O)C1O,CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(CO)CC(O)C7(C)CCC56C)C4(C)CO)OC(C(=O)O)C(O)C3O)OCC(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)CP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)CP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0
CC(=O)C1C(O)CC2C3CCC4CC(OC5OC(CO)C(OC6OC(CO)C(O)C(OC7OCC(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(O)C5O)CCC4(C)C3CCC21C,CC(=O)C1C(O)CC2C3CCC4CC(OC5OC(CO)C(OC6OC(CO)C(O)C(OC7OCC(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(O)C5O)CCC4(C)C3CCC21C,sweet,sweet-like,flavor_db,0
CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(C(=O)O)C(O)C(O)C7O)C(C)(C)C6CCC5(C)C3(C)CC4O)OCC(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(C(=O)O)C(O)C(O)C7O)C(C)(C)C6CCC5(C)C3(C)CC4O)OCC(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
COC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)CC1O,COC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)CC1O,sweet,sweet-like,flavor_db,0
COC1OC(CO)C(O)C(O)C1OC1OC(CO)CC(O)C1O,COC1OC(CO)C(O)C(O)C1OC1OC(CO)CC(O)C1O,sweet,sweet-like,flavor_db,0
CCCOC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,CCCOC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,sweet,sweet-like,flavor_db,0
COc1cc(-c2cc(=O)c3c(O)cc(C4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)cc3o2)ccc1O,COc1cc(-c2cc(=O)c3c(O)cc(C4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)cc3o2)ccc1O,sweet,sweet-like,flavor_db,0
CC1(C)CC(=O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OCC(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,CC1(C)CC(=O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OCC(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,0
COc1c(O)c(OC)c2oc(-c3cc(O)ccc3OC3OC(CO)C(O)C(O)C3O)cc(=O)c2c1O,COc1c(O)c(OC)c2oc(-c3cc(O)ccc3OC3OC(CO)C(O)C(O)C3O)cc(=O)c2c1O,sweet,sweet-like,flavor_db,0
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)ON)C(O)C(OC7OC(C(=O)ON)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)ON)C(O)C(OC7OC(C(=O)ON)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,0
O=C(c1ccc(O)c(O)c1)c1c(O)cc(O)c(OC2OC(CO)C(O)C(O)C2O)c1O,O=C(c1ccc(O)c(O)c1)c1c(O)cc(O)c(OC2OC(CO)C(O)C(O)C2O)c1O,sweet,sweet-like,flavor_db,0
O=C(CCc1ccc(O)cc1)c1c(O)c(OC2OC(CO)C(O)C(O)C2O)c(O)c(OC2OC(CO)C(O)C(O)C2O)c1O,O=C(CCc1ccc(O)cc1)c1c(O)c(OC2OC(CO)C(O)C(O)C2O)c(O)c(OC2OC(CO)C(O)C(O)C2O)c1O,sweet,sweet-like,flavor_db,0
CCCOC1OC(C(O)CO)C(OC2OC(CO)C(O)C(O)C2O)C1O,CCCOC1OC(C(O)CO)C(OC2OC(CO)C(O)C(O)C2O)C1O,sweet,sweet-like,flavor_db,0
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OCC(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)ccc1O,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OCC(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)ccc1O,sweet,sweet-like,flavor_db,0
CCCC(C)OC1OC(C)C(O)C(O)C1O,CCCC(C)OC1OC(C)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
CCCCC(C)OC1OC(C)C(O)C(O)C1O,CCCCC(C)OC1OC(C)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1OC1OCC(O)C(O)C1O,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1OC1OCC(O)C(O)C1O,sweet,sweet-like,flavor_db,0
CC1(C)CC(O)C2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OCC(O)C(O)C7O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,CC1(C)CC(O)C2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OCC(O)C(O)C7O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,0
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OCC(O)C(O)C7O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OCC(O)C(O)C7O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,0
COc1c(O)cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OCC(O)C(O)C2O)cc1O,COc1c(O)cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OCC(O)C(O)C2O)cc1O,sweet,sweet-like,flavor_db,0
COC(=O)C1(C(=O)O)CC(OC(C)=O)C2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(C6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,COC(=O)C1(C(=O)O)CC(OC(C)=O)C2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(C6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,0
CC1OC(C2CC(C)(C)CC3C4=CC(=O)C5C6(C)CCC(C7OC(C(=O)O)C(O)C(O)C7OC7OC(C(=O)O)C(O)C(O)C7O)C(C)(C)C6CCC5(C)C4(C)CCC32C)C(O)C(O)C1O,CC1OC(C2CC(C)(C)CC3C4=CC(=O)C5C6(C)CCC(C7OC(C(=O)O)C(O)C(O)C7OC7OC(C(=O)O)C(O)C(O)C7O)C(C)(C)C6CCC5(C)C4(C)CCC32C)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
O=c1c(C2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(C2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,sweet,sweet-like,flavor_db,0
CC1OC(OCC2OC(c3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,CC1OC(OCC2OC(c3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
CC1OC(OCC2OC(c3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(OC2OCC(O)C(O)C2O)C(O)C1O,CC1OC(OCC2OC(c3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(OC2OCC(O)C(O)C2O)C(O)C1O,sweet,sweet-like,flavor_db,0
COc1cc(-c2coc3c(OC4OC(COC5OCC(O)(CO)C5O)C(O)C(O)C4O)c(O)ccc3c2=O)ccc1O,COc1cc(-c2coc3c(OC4OC(COC5OCC(O)(CO)C5O)C(O)C(O)C4O)c(O)ccc3c2=O)ccc1O,sweet,sweet-like,flavor_db,0
COc1cc(OC2OC(CO)C(O)C(O)C2O)cc2oc(-c3cc(O)c(O)c(O)c3)cc(=O)c12,COc1cc(OC2OC(CO)C(O)C(O)C2O)cc2oc(-c3cc(O)c(O)c(O)c3)cc(=O)c12,sweet,sweet-like,flavor_db,0
CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)OC6OC(C(=O)O)C(O)C(O)C6O)CCC45C)C3(C)C)OC(CO)C(O)C2O)C(O)C(O)C1O,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)OC6OC(C(=O)O)C(O)C(O)C6O)CCC45C)C3(C)C)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC(=O)C4C(C6(C)CCC(C(C)(C)O)O6)CCC45C)C3(C)C)OC(CO)C(O)C2OC2OC(C)C(O)C(O)C2O)C(O)C(O)C1O,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC(=O)C4C(C6(C)CCC(C(C)(C)O)O6)CCC45C)C3(C)C)OC(CO)C(O)C2OC2OC(C)C(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
COC1OCC(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,COC1OCC(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
OCC(O)COC1OCC(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,OCC(O)COC1OCC(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet,sweet-like,flavor_db,0
OCC(CO)OC1OCC(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,OCC(CO)OC1OCC(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet,sweet-like,flavor_db,0
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)CO)C(O)C(O)C1O,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)CO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
CCCCOC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(O)C(O)C1O,CCCCOC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
CCCCOC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,CCCCOC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,sweet,sweet-like,flavor_db,0
CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC(=O)C4C(C(C)(O)CCC(O)C(C)(C)O)CCC45C)C3(C)C)OC(CO)C(O)C2OC2OC(C)C(O)C(O)C2O)C(O)C(O)C1O,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC(=O)C4C(C(C)(O)CCC(O)C(C)(C)O)CCC45C)C3(C)C)OC(CO)C(O)C2OC2OC(C)C(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
COC1COC(OC)C(OC)C1OC1OC(C)C(O)C(OC)C1OC,COC1COC(OC)C(OC)C1OC1OC(C)C(O)C(OC)C1OC,sweet,sweet-like,flavor_db,0
OCC1OC2OCCOCCOCCOCCOC1C(O)C2O,OCC1OC2OCCOCCOCCOCCOC1C(O)C2O,sweet,sweet-like,flavor_db,0
OCC1OC2OCCOCCOCCOCCOCCOCCOCCOC1C(O)C2O,OCC1OC2OCCOCCOCCOCCOCCOCCOCCOC1C(O)C2O,sweet,sweet-like,flavor_db,0
CC1OC(OC2C(CO)OC(OC3C(C(=O)O)OC(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)CC(O)C7(C)CCC56C)C4(C)CO)C(O)C3O)C(O)C2O)C(O)C(O)C1O,CC1OC(OC2C(CO)OC(OC3C(C(=O)O)OC(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)CC(O)C7(C)CCC56C)C4(C)CO)C(O)C3O)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
COc1cc(O)c2c(=O)cc(-c3c(O)cccc3OC3OC(CO)C(O)C(O)C3O)oc2c1OC,COc1cc(O)c2c(=O)cc(-c3c(O)cccc3OC3OC(CO)C(O)C(O)C3O)oc2c1OC,sweet,sweet-like,flavor_db,0
COc1c(OC2OC(CO)C(O)C(O)C2O)cc2c(c1O)C(=O)CC(c1ccccc1)O2,COc1c(OC2OC(CO)C(O)C(O)C2O)cc2c(c1O)C(=O)CC(c1ccccc1)O2,sweet,sweet-like,flavor_db,0
CC1(C)CCC2C(=O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,CC1(C)CCC2C(=O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,0
CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(C(=O)O)C(O)C(O)C7O)C(C)(C)C6CCC5(C)C3(C)CC4)OCC(O)C2O)C(O)C(O)C1O,CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(C(=O)O)C(O)C(O)C7O)C(C)(C)C6CCC5(C)C3(C)CC4)OCC(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
CC1(C)CCC2(C(=O)OCC(=O)O)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)OCC(=O)O)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,0
COc1cc(O)c2c(=O)cc(-c3cc(OC)c(OC)c(OC4OC(CO)C(O)C(O)C4O)c3OC)oc2c1,COc1cc(O)c2c(=O)cc(-c3cc(OC)c(OC)c(OC4OC(CO)C(O)C(O)C4O)c3OC)oc2c1,sweet,sweet-like,flavor_db,0
CC(C)C(C)C(O)C(O)C(C)C1CCC2C3CC(=O)C4CC(OC5OC(CO)C(OC6OC(CO)C(O)C(O)C6O)C(O)C5O)CCC4(C)C3CCC12C,CC(C)C(C)C(O)C(O)C(C)C1CCC2C3CC(=O)C4CC(OC5OC(CO)C(OC6OC(CO)C(O)C(O)C6O)C(O)C5O)CCC4(C)C3CCC12C,sweet,sweet-like,flavor_db,0
