Canonicalized SMILES,Canonicalized Taste,Original Labels,Source,mol,standardised_smiles
CC(=O)C1CCC2C3CCC4CC(OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)CCC4(C)C3CCC12C,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7dbd0>,CC(=O)C1CCC2C3CCC4CC(OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)CCC4(C)C3CCC12C
CC(=O)OCC1OC(Oc2cc(-c3oc4cc(O)cc(O)c4c(=O)c3O)ccc2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7dcb0>,CC(=O)OCC1OC(Oc2cc(-c3oc4cc(O)cc(O)c4c(=O)c3O)ccc2O)C(O)C(O)C1O
CC1(C(=O)[O-])CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)[O-])C(O)C(O)C6OC6OC(C(=O)[O-])C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1.O.[Na+].[Na+].[Na+],sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7e030>,CC1(C(=O)[O-])CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)[O-])C(O)C(O)C6OC6OC(C(=O)[O-])C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1.O.[Na+].[Na+].[Na+]
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)CP(=O)(F)F)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7e0a0>,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)CP(=O)(F)F)C(O)C1O
CCCC(C)Oc1ccc([N+](=O)[O-])cc1N,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7e490>,CCCC(C)Oc1ccc([N+](=O)[O-])cc1N
COCCCOCCOc1ccc([N+](=O)[O-])cc1N,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7e500>,COCCCOCCOc1ccc([N+](=O)[O-])cc1N
COCCOCCCOc1ccc([N+](=O)[O-])cc1N,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7e570>,COCCOCCCOc1ccc([N+](=O)[O-])cc1N
NC(CC(=O)O)C(=O)NC(CCc1ccccc1)C(=O)O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7e650>,NC(CC(=O)O)C(=O)NC(CCc1ccccc1)C(=O)O
Nc1cc([N+](=O)[O-])ccc1OCCC1CC1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7e6c0>,Nc1cc([N+](=O)[O-])ccc1OCCC1CC1
CC(C)COCCOc1ccc([N+](=O)[O-])cc1N,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7e730>,CC(C)COCCOc1ccc([N+](=O)[O-])cc1N
COC(C)(C)CCOc1ccc([N+](=O)[O-])cc1N,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7e7a0>,COC(C)(C)CCOc1ccc([N+](=O)[O-])cc1N
CCOc1ccc(NC(=O)NC(F)(F)F)cc1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7e810>,CCOc1ccc(NC(=O)NC(F)(F)F)cc1
C=C(C)NC(=O)Nc1ccc(OC)cc1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7e880>,C=C(C)NC(=O)Nc1ccc(OC)cc1
C=C(C)NC(=O)Nc1ccc(OCC)cc1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7e8f0>,C=C(C)NC(=O)Nc1ccc(OCC)cc1
C=CCOC(=O)C1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4C(=O)C=C4C6CC(C)(C(=O)OCC=C)CCC6(C)CCC45C)C3(C)C)OC(C(=O)OCC=C)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7ec00>,C=CCOC(=O)C1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4C(=O)C=C4C6CC(C)(C(=O)OCC=C)CCC6(C)CCC45C)C3(C)C)OC(C(=O)OCC=C)C(O)C2O)C(O)C(O)C1O
CCCOc1ccc(NC(=O)NC(C)(C)C)cc1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7ee30>,CCCOc1ccc(NC(=O)NC(C)(C)C)cc1
CC(C)COc1ccc(NC(=O)NC(C)(C)C)cc1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7eea0>,CC(C)COc1ccc(NC(=O)NC(C)(C)C)cc1
CCCCOc1ccc(NC(=O)NC(C)(C)C)cc1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7ef10>,CCCCOc1ccc(NC(=O)NC(C)(C)C)cc1
CC(C)(C)OCCOc1ccc([N+](=O)[O-])cc1N,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7eff0>,CC(C)(C)OCCOc1ccc([N+](=O)[O-])cc1N
CCONC(=O)Nc1ccc(OC)cc1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7f060>,CCONC(=O)Nc1ccc(OC)cc1
COCCOCCOc1ccc([N+](=O)[O-])cc1N,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7f0d0>,COCCOCCOc1ccc([N+](=O)[O-])cc1N
CCCC(C)COc1ccc([N+](=O)[O-])cc1N,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7f140>,CCCC(C)COc1ccc([N+](=O)[O-])cc1N
CCCOc1ccc(NC(=O)N(C)C)cc1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7f220>,CCCOc1ccc(NC(=O)N(C)C)cc1
CCCOc1ccc(NC(=O)NC)cc1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7f290>,CCCOc1ccc(NC(=O)NC)cc1
CC1(n2cnc3c(N)ncnc32)OC(COP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7f8b0>,CC1(n2cnc3c(N)ncnc32)OC(COP(=O)(O)O)C(O)C1O
C=C(C)COc1ccc([N+](=O)[O-])cc1N,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7f990>,C=C(C)COc1ccc([N+](=O)[O-])cc1N
OCC1OC(OC2C(OCCF)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7fa70>,OCC1OC(OC2C(OCCF)OC(CO)C(O)C2O)C(O)C(O)C1O
CCCCOC1C(O)C(CO)OC(OC)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7fae0>,CCCCOC1C(O)C(CO)OC(OC)C1O
C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CC)C(C)C(OC2OC(CC)C(C)C(C)C2O)C1OC1OC(CC)C(C)C(C)C1OC(C)=O)C3,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7fc30>,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CC)C(C)C(OC2OC(CC)C(C)C(C)C2O)C1OC1OC(CC)C(C)C(C)C1OC(C)=O)C3
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(CC6OC(CO)C(O)C(O)C6O)C5OC5OC(C)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7fdf0>,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(CC6OC(CO)C(O)C(O)C6O)C5OC5OC(C)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC45CC(CC1(OC1OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4O)C1OC1OC(CO)C(O)C(O)C1O)C2)C35,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7fe60>,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC45CC(CC1(OC1OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4O)C1OC1OC(CO)C(O)C(O)C1O)C2)C35
C=C1CC23CCC4C(C)(C(=O)O)CCCC45CC(CC1(OC1OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4O)C1OC1OC(CO)C(O)C(O)C1O)C2)C35,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7fed0>,C=C1CC23CCC4C(C)(C(=O)O)CCCC45CC(CC1(OC1OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4O)C1OC1OC(CO)C(O)C(O)C1O)C2)C35
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(OC6OC(CO)CC(O)C6O)C5OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)CC(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7ff40>,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(OC6OC(CO)CC(O)C6O)C5OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)CC(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5OC5OC(C)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)CC1O)C3,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af80040>,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5OC5OC(C)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)CC1O)C3
CC1(C(=O)O)CCCC23CC4CC5(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)CC(CCC12)(CC5=CI)C43,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af800b0>,CC1(C(=O)O)CCCC23CC4CC5(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)CC(CCC12)(CC5=CI)C43
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)CC1O)C3,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af80190>,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)CC1O)C3
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)CC2O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af80200>,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)CC2O)C1OC1OC(CO)C(O)C(O)C1O)C3
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)CC1O)C3,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af80270>,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)CC1O)C3
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5OC(C)=O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2OC(C)=O)C1OC1OC(CO)C(O)C(O)C1OC(C)=O)C3,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af802e0>,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5OC(C)=O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2OC(C)=O)C1OC1OC(CO)C(O)C(O)C1OC(C)=O)C3
OCC1OC(OCC2OC(O)C(O)C(O)C2O)CC(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af803c0>,OCC1OC(OCC2OC(O)C(O)C(O)C2O)CC(O)C1O
CCCOC1OC(C)C(O)CC1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af80660>,CCCOC1OC(C)C(O)CC1O
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(OC6OC(CO)C(O)C(O)C6O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(OC4OC(CO)C(O)C(O)C4O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af80970>,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(OC6OC(CO)C(O)C(O)C6O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(OC4OC(CO)C(O)C(O)C4O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(OC6OC(COC7OC(COC8OC(CO)C(O)C(O)C8O)C(O)C(O)C7O)C(O)C(O)C6O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af809e0>,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(OC6OC(COC7OC(COC8OC(CO)C(O)C(O)C8O)C(O)C(O)C7O)C(O)C(O)C6O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3
CC(C)OC1OC(CO)C(O)C(O)C1OC1OC(COCO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af80ac0>,CC(C)OC1OC(CO)C(O)C(O)C1OC1OC(COCO)C(O)C(O)C1O
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2CC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af80ba0>,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2CC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3
NC(N)=NCCCOC1C(O)C(COP(N)O)OC1n1cnc2c(N)ncnc21,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af80c80>,NC(N)=NCCCOC1C(O)C(COP(N)O)OC1n1cnc2c(N)ncnc21
Nc1ncnc2c1ncn2C1OC2COP(=O)(O)COC2C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af80eb0>,Nc1ncnc2c1ncn2C1OC2COP(=O)(O)COC2C1O
COC1OC(COCOC(CO)C(O)C(O)C(C)O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af81000>,COC1OC(COCOC(CO)C(O)C(O)C(C)O)C(O)C(O)C1O
C=C1CC23CCC4C(C)(C(=O)OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af81230>,C=C1CC23CCC4C(C)(C(=O)OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3
C=C1CC23CCC4C(C)(C(=O)OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af812a0>,C=C1CC23CCC4C(C)(C(=O)OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3
CC(O)C(OC1OC(C)C(O)C(O)C1O)C(O)C(O)CO,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af814d0>,CC(O)C(OC1OC(C)C(O)C(O)C1O)C(O)C(O)CO
CC1(C)OC(C(O)CO)C(C(O)COC2OCC(O)C(O)C2O)O1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af815b0>,CC1(C)OC(C(O)CO)C(C(O)COC2OCC(O)C(O)C2O)O1
O=CC(O)C(O)(O)C(O)(O)C(O)CO,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af817e0>,O=CC(O)C(O)(O)C(O)(O)C(O)CO
Nc1ncnc2c1ncn2C1OC(COP(O)(=S)CP(=O)(O)OP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af819a0>,Nc1ncnc2c1ncn2C1OC(COP(O)(=S)CP(=O)(O)OP(=O)(O)O)C(O)C1O
Nc1ncnc2c1ncn2C1OC(COP(=S)(S)CP(O)(O)=S)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af81a80>,Nc1ncnc2c1ncn2C1OC(COP(=S)(S)CP(O)(O)=S)C(O)C1O
COC1C(OCC2CCC(O)C(O)O2)OCC(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af81bd0>,COC1C(OCC2CCC(O)C(O)O2)OCC(O)C1O
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OCC1OC(CO)C(O)C(O)C1O)C3,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af81c40>,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OCC1OC(CO)C(O)C(O)C1O)C3
CCC1OC(O)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af81d20>,CCC1OC(O)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
CC(O)C(CO)OC(OC1OC(CO)CC(O)C1O)C(O)CO,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af81e70>,CC(O)C(CO)OC(OC1OC(CO)CC(O)C1O)C(O)CO
COC(CO)C(OC1OC(CO)C(O)C(O)C1O)C(O)C(C)O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af823b0>,COC(CO)C(OC1OC(CO)C(O)C(O)C1O)C(O)C(C)O
CC(F)(F)Oc1ccc(NC(N)=O)cc1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af82420>,CC(F)(F)Oc1ccc(NC(N)=O)cc1
N#CCCOP(N)OC1C(CO)OC(n2cnc3c(N)ncnc32)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af828f0>,N#CCCOP(N)OC1C(CO)OC(n2cnc3c(N)ncnc32)C1O
CCCCOC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af82960>,CCCCOC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O
COc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3OC3CC(C)C(O)C(O)C3O)cc2O)cc1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af82c00>,COc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3OC3CC(C)C(O)C(O)C3O)cc2O)cc1O
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4CC(C)C(O)C(O)C4O)cc3O2)cc1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af82c70>,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4CC(C)C(O)C(O)C4O)cc3O2)cc1O
CC(O)C(OC1OC(CO)C(O)C(O)C1O)C(CO)OC(O)OO,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af82d50>,CC(O)C(OC1OC(CO)C(O)C(O)C1O)C(CO)OC(O)OO
C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OCC(O)C(O)C1O)C3,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af82dc0>,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OCC(O)C(O)C1O)C3
COC1C(CO)OC(OC2C(O)OC(C)C(O)C2O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af82e30>,COC1C(CO)OC(OC2C(O)OC(C)C(O)C2O)C(O)C1O
OCC1OC(OC2CC(COI)OCC2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af82f10>,OCC1OC(OC2CC(COI)OCC2O)C(O)C(O)C1O
OCC1CC(O)C(O)C(OC2C(O)COC(COI)C2O)O1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af82f80>,OCC1CC(O)C(O)C(OC2C(O)COC(COI)C2O)O1
OCC1OC(OCC2CC(OI)C(O)CO2)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af82ff0>,OCC1OC(OCC2CC(OI)C(O)CO2)C(O)C(O)C1O
CC(C)OCC1OC(OC(C)C)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af830d0>,CC(C)OCC1OC(OC(C)C)C(O)C(O)C1O
COC(=O)CC(NC(=O)OC(C)(C)C)C(=O)NC(Cc1ccccc1)C(=O)OC,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af83450>,COC(=O)CC(NC(=O)OC(C)(C)C)C(=O)NC(Cc1ccccc1)C(=O)OC
OCC1CC(OC2OCC(O)C(O)C2O)C(O)C(O)O1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af835a0>,OCC1CC(OC2OCC(O)C(O)C2O)C(O)C(O)O1
Cc1nc2c(N)ncnc2n1C1OC(COP(=O)(Cl)Cl)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af83ca0>,Cc1nc2c(N)ncnc2n1C1OC(COP(=O)(Cl)Cl)C(O)C1O
COC(C)(C)P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)CC1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af83e60>,COC(C)(C)P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)CC1O
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6(O)CC(O)C(O)C(C(=O)O)O6)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af84040>,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6(O)CC(O)C(O)C(C(=O)O)O6)C(C)(C)C5CCC43C)C2C1
O=CC(OBr)C(O)CC(O)CO,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af84120>,O=CC(OBr)C(O)CC(O)CO
O=CC(O)C(OCl)C(OCl)C(O)COCl,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af84190>,O=CC(O)C(OCl)C(OCl)C(O)COCl
COC1C(COP(C)(=O)O)OC(n2cnc3c(N)ncnc32)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af84270>,COC1C(COP(C)(=O)O)OC(n2cnc3c(N)ncnc32)C1O
COC1C(COP(=O)(O)OC)OC(n2cnc3c(N)ncnc32)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af84740>,COC1C(COP(=O)(O)OC)OC(n2cnc3c(N)ncnc32)C1O
OCC1OC(OC2OC(CO)C(O)C(F)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af84a50>,OCC1OC(OC2OC(CO)C(O)C(F)C2O)C(O)C(O)C1O
